level_0,level_1,level_2,correct_data
9,1,5,3.2008855236593332e-06
9,1,6,3.007816530298501e-06
9,1,7,3.97942646049971e-06
9,1,8,5.0806040992398415e-06
9,1,9,5.784020408796449e-06
9,1,10,6.3632710446252815e-06
9,1,11,7.314814247225436e-06
9,1,12,8.65032138037974e-06
9,1,13,1.0060124045435323e-05
9,1,14,1.13565316369799e-05
9,1,15,1.2559145585118166e-05
9,1,16,1.3319602492836897e-05
9,1,17,1.2776142293045552e-05
9,1,18,1.0219741823166485e-05
9,1,19,6.288494571918539e-06
9,1,20,2.9632029041286984e-06
9,1,21,2.220166821985197e-06
9,1,22,4.0976003830429215e-06
9,1,23,6.383272652404719e-06
9,1,24,6.209151708145091e-06
9,2,0,-7.254030259764504e-07
9,2,1,-9.918684702377257e-07
9,2,2,-3.408719981824531e-06
9,2,3,-6.5994144352996996e-06
9,2,4,-8.420041684033968e-06
9,2,5,-7.764218141536683e-06
9,2,6,-5.574526668472612e-06
9,2,7,-3.899484057809919e-06
9,2,8,-4.0755989782834264e-06
9,2,9,-5.484529619805955e-06
9,2,10,-6.229036900600967e-06
9,2,11,-4.883009096377664e-06
9,2,12,-1.8968385403039085e-06
9,2,13,7.971515634021953e-07
9,2,14,1.330386132210193e-06
9,2,15,-6.514829334936587e-07
9,2,16,-4.041985872594428e-06
9,2,17,-7.372161163207681e-06
9,2,18,-1.002277728204097e-05
9,2,19,-1.2208376028886078e-05
9,2,20,-1.424741515932478e-05
9,2,21,-1.5826392572580164e-05
9,2,22,-1.6314321207841053e-05
9,2,23,-1.5500182284044952e-05
9,2,24,-1.4153844887820552e-05
10,0,0,-2.2789065381744914e-06
10,0,1,-1.4305273211337037e-06
10,0,2,-2.421868375386012e-06
10,0,3,-4.6133115352718006e-06
10,0,4,-6.523336293756384e-06
10,0,5,-6.977870465857839e-06
10,0,6,-6.1209365415247e-06
10,0,7,-4.764009716430823e-06
10,0,8,-3.497797713232937e-06
10,0,9,-1.883390205746277e-06
10,0,10,7.655524428108138e-07
10,0,11,4.587494618282572e-06
10,0,12,8.465407280434402e-06
10,0,13,1.0901518706860297e-05
10,0,14,1.0859259216811643e-05
10,0,15,8.756396840421806e-06
10,0,16,5.956946640798026e-06
10,0,17,4.1489668255750725e-06
10,0,18,4.057955144603999e-06
10,0,19,5.298059556301638e-06
10,0,20,6.302698696584606e-06
10,0,21,5.513051374078561e-06
10,0,22,2.081069609718037e-06
10,0,23,-3.1729578513347775e-06
10,0,24,-8.418972845844518e-06
10,1,0,-2.4961546668209825e-05
